Timestamp,CPU_Usage(%),Memory_Usage(%),Disk_Usage(%),Network_IO(MB/s),Error_Logs_Count,Pod_Status,Issue_Label
2024-01-01 01:30:00,44.55560149136926,27.560539785431395,56.93500572346684,331.0254944513052,9,Unknown,1
2024-01-01 01:35:00,33.298331215843355,39.51585259518152,31.91996124639226,146.33303905975865,8,Failed,1
2024-01-01 01:40:00,58.94823157779036,33.2782470896298,37.935852094515,475.7417229818384,5,Running,0
2024-01-01 01:45:00,21.15950885216335,22.139001862898617,37.3885146304377,218.59424543406007,7,Running,1
2024-01-01 01:50:00,33.37157188281745,88.19781098045371,37.85460293642761,215.25304537419933,7,Running,1
2024-01-01 01:55:00,39.308947463495336,20.616734854166864,62.1074921178271,339.3616755852747,3,Pending,0
2024-01-01 02:00:00,46.48559873736288,75.20616082528142,52.15655496632913,384.01671259078864,4,Running,0
2024-01-01 02:05:00,72.81407691144109,31.41109151896374,41.9796924660651,238.3038103244431,1,Running,0
2024-01-01 02:10:00,25.973902572668777,88.41722164997,25.436283811010163,107.78644995415034,3,Running,1
2024-01-01 02:15:00,51.13875507308893,86.95969546924144,16.549741405950215,386.8810127200852,5,Succeeded,1
2024-01-01 02:20:00,57.3931655089634,69.0425859776943,30.31842743113848,160.85528616194017,1,Pending,0
2024-01-01 02:25:00,13.716033017599818,70.41756123504538,22.522998277807687,88.38027387763495,1,Running,0
2024-01-01 02:30:00,58.603588152115066,20.400435647726642,69.98115215965676,316.1884547725816,9,Running,1
2024-01-01 02:35:00,23.64192989498332,93.86536745852015,22.874857046971975,46.13637982818485,6,Succeeded,1
2024-01-01 02:40:00,15.204127438822361,85.83744526818607,65.69597661147853,485.7049848679414,9,Running,1
2024-01-01 02:45:00,85.91084298026666,87.1329669297569,41.996108284325786,316.5662349416563,4,Running,1
2024-01-01 02:50:00,87.25056264596475,69.4433402788154,20.13648728206432,492.9618649399562,2,Running,1
2024-01-01 02:55:00,74.67178784931689,45.85901964909024,71.89110346021101,170.10781831583938,2,Running,0
2024-01-01 03:00:00,34.36910153386965,87.02364868178606,55.574139916562935,485.63137543400853,6,Running,1
2024-01-01 03:05:00,17.81376912051071,41.86376961133942,31.503305900450115,73.63556161658317,2,Unknown,0
2024-01-01 03:10:00,64.73864212097254,62.20336575066521,77.62768220328675,21.306691401167196,9,Running,1
2024-01-01 03:15:00,45.21219949916811,27.47982292579118,18.1680819709386,17.459046166846676,4,Running,0
2024-01-01 03:20:00,19.763058787582306,89.14667225995626,29.127372573843402,232.9703149290143,1,Running,1
2024-01-01 03:25:00,49.614152808901615,30.557784332841,67.64328494641026,42.419094541818794,2,Running,0
2024-01-01 03:30:00,12.751081689217472,36.86726042978054,64.65645512169223,256.5717741996333,3,Running,0
2024-01-01 03:35:00,82.74563216630257,61.860061859616124,35.249018560713466,164.42275125094133,0,Running,1
2024-01-01 03:40:00,30.702398528001353,77.30697501597362,19.34174127469482,168.47886724458368,3,Running,0
2024-01-01 03:45:00,63.00178274831856,66.45134794522242,75.06546505574607,318.1688892760397,3,Running,0
2024-01-01 03:50:00,34.93688608715288,37.41004346001171,36.95883466489318,82.38590506965846,2,Pending,0
2024-01-01 03:55:00,51.605441694224865,20.070728189561777,28.699939044978564,383.51013179952577,9,Pending,1
2024-01-01 04:00:00,53.73682234746237,76.78629352305794,51.124327565268395,291.43342896953874,8,Pending,1
2024-01-01 04:05:00,24.788356442042165,93.89054944333203,78.71590394977132,457.55736979490797,2,Running,1
2024-01-01 04:10:00,87.56677022116469,80.74348402295678,18.048260449036274,183.05548622999416,1,Running,1
2024-01-01 04:15:00,72.01062586888916,54.51549636174615,68.60628616216215,491.3747810414956,6,Pending,1
2024-01-01 04:20:00,85.15991532513513,87.782544604933,55.07312595570962,288.3379957102976,8,Running,1
2024-01-01 04:25:00,81.5861880342119,50.73857548387625,44.78143815862718,486.7275761375794,5,Running,1
2024-01-01 04:30:00,57.83199830488681,59.37005631826007,67.0856310873542,14.503266369510548,4,Running,0
2024-01-01 04:35:00,83.74993880184934,55.784732554676246,82.60770971091426,364.2601848837816,0,Failed,1
2024-01-01 04:40:00,17.07940016415356,53.571790449914374,31.04443478138837,408.4941406220754,2,Failed,1
2024-01-01 04:45:00,25.678628993531618,78.13930769704294,25.055315555048374,27.5334700515673,8,Running,1
2024-01-01 04:50:00,13.618183112843045,59.5076680452119,78.9017221655888,289.9058623441066,7,Succeeded,1
2024-01-01 04:55:00,36.02642646106115,43.75378415189121,61.82671542201126,401.16920450113474,8,Running,1
2024-01-01 05:00:00,41.09418317515856,39.361862574385874,45.65902150933762,280.9583238863133,7,Running,1
2024-01-01 05:05:00,31.70792254191167,22.831048772557505,55.128169918499815,32.84298161232785,0,Running,0
2024-01-01 05:10:00,76.29900073215435,63.73963714122845,67.19297336233709,347.0301732082574,7,Running,1
2024-01-01 05:15:00,38.540266135487144,37.24710615507757,69.1122329094002,31.237860421981008,7,Pending,1
2024-01-01 05:20:00,32.47476077499046,31.11004415122873,79.39259265732753,408.9169786132028,4,Running,0
2024-01-01 05:25:00,53.41568665265988,69.03724728707581,44.87899522269359,22.474057470040503,5,Running,0
2024-01-01 05:30:00,21.27393799798101,71.09069433661617,35.53876370135765,69.56129312417502,1,Unknown,0
2024-01-01 05:35:00,74.17575846032318,76.41161691932496,59.776498675288934,138.278687671111,0,Running,0
2024-01-01 05:40:00,15.964051494381666,57.76826722539436,44.10095294956712,317.0490313381392,7,Running,1
2024-01-01 05:45:00,88.95095492804138,87.0540953902915,56.621891776428456,488.20319071602165,6,Pending,1
2024-01-01 05:50:00,71.77958154373259,90.22570650486709,44.39900589191652,59.793603457347274,3,Running,1
2024-01-01 05:55:00,25.897254522733792,80.55282048443671,25.709705067472214,72.21112693774529,6,Running,1
2024-01-01 06:00:00,10.441769369888192,67.66951115061404,47.85987261612709,185.06632795378917,1,Running,0
2024-01-01 06:05:00,75.23691427638673,42.779071519339155,63.364247535872295,418.2733497399048,1,Running,0
2024-01-01 06:10:00,66.54858750780937,93.72086912151659,70.9498665367355,234.14824542265626,6,Running,1
2024-01-01 06:15:00,68.32057344327899,40.56021253939538,49.53283937575828,161.483689527655,2,Running,0
2024-01-01 06:20:00,71.70162773487566,35.19926914928233,26.566652314728064,281.04071227222175,5,Running,0
2024-01-01 06:25:00,15.923572138727229,53.161558533993706,44.02813967546021,131.00107552542926,6,Running,1
2024-01-01 06:30:00,38.67725828354181,24.263042803429133,70.04057501891887,201.17879371651296,6,Running,1
2024-01-01 06:35:00,19.269524762010377,93.38708485038431,43.9001489431951,166.96996946678888,9,Running,1
2024-01-01 06:40:00,79.04827407004748,64.13251673123186,63.757155552295565,402.2663701849083,3,Running,0
2024-01-01 06:45:00,59.86385014620463,61.771406874813145,50.50495771746628,462.2036074925624,2,Running,0
2024-01-01 06:50:00,36.471841988211935,69.18472099247899,31.88561875765777,380.026523886299,0,Running,0
2024-01-01 06:55:00,15.08466802288189,57.2767735832905,70.7305355616152,220.10270443896175,6,Succeeded,1
2024-01-01 07:00:00,34.878585737252976,22.40476378209062,20.89494178494809,252.66315377083524,8,Running,1
2024-01-01 07:05:00,36.014665762139764,65.92334666302975,51.74231979286054,63.4117732707884,0,Running,0
2024-01-01 07:10:00,68.36849426704512,73.7130407717323,29.622372397038347,373.6854908561344,4,Running,0
2024-01-01 07:15:00,61.00459770841705,51.256179546803985,19.694593997896295,298.641364018127,3,Pending,0
2024-01-01 07:20:00,80.97701940610612,76.79716790533948,50.20537559582742,451.31755807258077,9,Unknown,1
2024-01-01 07:25:00,47.777194012955945,37.02509745038155,49.96935091544465,101.10496064400144,1,Running,0
2024-01-01 07:30:00,19.567539675064136,36.5957443299638,64.48306311730046,380.1033348443735,6,Running,1
2024-01-01 07:35:00,67.0595829778396,32.10627407656805,67.13254851363334,342.65115919787564,6,Running,1
2024-01-01 07:40:00,70.8628038893518,47.89960698418714,65.94540420850277,133.65692137106635,7,Running,1
2024-01-01 07:45:00,54.9021758055597,83.52590265418127,43.66911130417285,334.0219411308717,2,Running,0
2024-01-01 07:50:00,71.67737439636488,82.09340466117982,59.21828510585938,462.26231690774813,5,Running,0
2024-01-01 07:55:00,49.50364770915126,48.711815597262785,55.386166985077224,459.2995578458923,3,Running,0
2024-01-01 08:00:00,51.818626350559526,64.18390519851775,44.509322928184375,360.0936606835545,2,Pending,0
2024-01-01 08:05:00,44.20328146868397,74.06122373561867,56.80488859301953,24.98848315449599,3,Pending,0
2024-01-01 08:10:00,12.033530139527615,38.09050809710172,81.30735136943838,436.2599043227606,0,Running,0
2024-01-01 08:15:00,18.631314159464356,32.61058144210603,28.502562057696416,329.2315248952654,6,Succeeded,1
2024-01-01 08:20:00,12.51433485493874,92.90719949092332,78.40404670498684,155.90669233818448,6,Running,1
2024-01-01 08:25:00,60.91283290110243,66.3167984907214,18.741885978823888,94.43793049114396,6,Running,1
2024-01-01 08:30:00,35.148478486106136,93.60617913752479,36.58724490311624,58.985727635661235,1,Pending,1
2024-01-01 08:35:00,50.685655293176225,45.33169903491718,35.17016740280698,26.06821272962273,0,Running,0
2024-01-01 08:40:00,82.60531791408744,72.72737749805987,58.8455575516634,377.29752072742747,8,Running,1
2024-01-01 08:45:00,29.943378331909997,36.69527274059283,24.18574662441032,118.68565647269439,1,Succeeded,0
2024-01-01 08:50:00,42.830633842850375,39.59001284554347,76.76433282878276,13.10221508558428,4,Succeeded,0
2024-01-01 08:55:00,70.4440910834439,58.392659095221795,72.9985985925529,199.23805526915265,4,Failed,1
2024-01-01 09:00:00,28.303853239329797,43.97135941310535,60.64460737796944,241.82093321557713,7,Running,1
2024-01-01 09:05:00,16.158392786303438,32.57161728804384,47.08896822545384,85.44588521916332,0,Running,0
2024-01-01 09:10:00,33.180116233101444,39.716052649199455,80.30692294994549,22.980119745112336,6,Running,1
2024-01-01 09:15:00,22.897702980320354,22.681129584939846,73.15225883043891,95.37361606593636,2,Running,0
2024-01-01 09:20:00,84.37581218740584,72.8317716108115,49.95206036568714,339.8722781564506,1,Running,1
2024-01-01 09:25:00,74.64963036515336,56.90874928143962,64.13113481180179,42.039594948352,4,Running,0
2024-01-01 09:30:00,60.67230052083388,27.06822998033942,54.68509665257792,277.9634782479399,3,Running,0
2024-01-01 09:35:00,79.71684721501742,32.87704948463684,56.15595668717852,74.05958196617517,8,Succeeded,1
2024-01-01 09:40:00,74.29376615192916,27.690090358448302,38.16832486062299,98.64889761662927,0,Running,0
2024-01-01 09:45:00,24.925604710882865,65.94446062069073,47.34592232374277,197.14586375008264,2,Running,0
2024-01-01 09:50:00,81.40471987919823,27.065777270937033,20.468500155282094,51.311842690811936,2,Running,1
2024-01-01 09:55:00,53.147379353252056,76.5711749776412,40.014408416521476,87.42854788832422,3,Failed,1
2024-01-01 10:00:00,74.595212413125,21.53831894902934,63.707996075350636,175.12725331422573,6,Running,1
2024-01-01 10:05:00,81.68730399387945,38.70318409969191,81.72512213543304,165.50483374368505,4,Running,1
2024-01-01 10:10:00,35.44027799774911,86.80000069189303,82.41448789341142,374.8864713521902,9,Running,1
2024-01-01 10:15:00,18.80415396221414,73.88984885916845,53.90060083874241,38.316370258085755,5,Running,0
2024-01-01 10:20:00,28.234813003355335,25.47262496942658,57.46355762667074,430.3649170975054,2,Running,0
2024-01-01 10:25:00,44.1686230901005,81.58445783638848,28.000482985067727,408.299853198988,4,Running,0
2024-01-01 10:30:00,75.44118127379944,56.97763411551536,63.671567566547154,383.22982820627726,1,Running,0
2024-01-01 10:35:00,78.85844666050747,83.5087270376622,19.946115487207038,155.37680886910312,3,Running,0
2024-01-01 10:40:00,10.556170442495256,65.0554830837795,34.927998005961115,411.61801098485296,2,Running,0
2024-01-01 10:45:00,50.85978420620526,71.13747740246441,61.78543430998096,92.21823806435111,2,Running,0
2024-01-01 10:50:00,43.39288025190232,94.51261702967811,36.72170920804425,63.08019372165909,3,Running,1
2024-01-01 10:55:00,27.76862483765842,37.42516594430136,18.4892811880118,23.43321041125419,7,Running,1
2024-01-01 11:00:00,19.589229386694626,66.79591810710413,73.23092865456746,469.7158711397824,7,Failed,1
2024-01-01 11:05:00,37.00921371229023,54.52410425430487,36.72310049941942,154.69743795493156,0,Running,0
2024-01-01 11:10:00,85.43277631300154,22.958896469201857,19.41736574010749,458.891322208775,4,Running,1
2024-01-01 11:15:00,35.856234561660415,21.085298112714877,20.235171515200562,137.03416719814552,1,Running,0
2024-01-01 11:20:00,51.50324973946929,28.9421433363394,32.62311591521275,453.87541370883844,9,Running,1
2024-01-01 11:25:00,66.24151671161422,68.6818805403911,27.461116305506838,452.060597370198,5,Pending,0
2024-01-01 11:30:00,39.09036819034352,62.537231593504416,69.20100824461056,461.9143464603457,2,Running,0
2024-01-01 11:35:00,87.74256661767686,61.50721708727956,37.51788326669241,248.5805662028127,9,Running,1
2024-01-01 11:40:00,86.99578359536889,22.389257189619507,71.32870495278829,433.1071971126471,9,Succeeded,1
2024-01-01 11:45:00,30.142583666029132,55.19772472700053,27.169219847620695,475.4321821874928,8,Running,1
2024-01-01 11:50:00,49.77988047139084,89.34671133818964,49.50154256808587,162.98385400669255,8,Running,1
2024-01-01 11:55:00,34.07026478534157,49.81939019829849,63.16259934871901,210.01832843559498,7,Running,1
2024-01-01 12:00:00,32.78723955019741,66.86918523413422,60.63935977060984,359.9008534805363,1,Running,0
2024-01-01 12:05:00,12.950955788362624,78.48640067173577,57.07905869511881,150.87955103992715,1,Running,0
2024-01-01 12:10:00,58.76514671839175,78.79439593564157,79.73751213518189,377.1508451474168,1,Running,0
2024-01-01 12:15:00,50.21432185830892,58.94600617964535,30.996760339472104,37.872180461553434,4,Pending,0
2024-01-01 12:20:00,14.118300099999148,84.34639590517523,49.560344312347375,262.22569375998256,9,Running,1
2024-01-01 12:25:00,32.29171713892892,49.35335700228102,76.87947850506862,62.03442855778886,8,Running,1
2024-01-01 12:30:00,82.6612708773323,86.65199110885987,20.452563591660994,147.36841474190155,6,Running,1
2024-01-01 12:35:00,29.164951253357792,38.0170374796659,18.91217877771527,130.05407085074953,6,Pending,1
2024-01-01 12:40:00,21.591589767297847,41.01623052429283,31.3311601290804,419.6271047077704,2,Running,0
2024-01-01 12:45:00,49.15622082220504,23.984046814925083,59.31148536766129,97.56511044769253,2,Running,0
2024-01-01 12:50:00,88.85203632884806,79.66863774067122,33.19157385148648,404.41551215940035,9,Running,1
2024-01-01 12:55:00,29.364421720920035,51.27914271745291,28.31679186661593,397.18621260805304,2,Running,0
2024-01-01 13:00:00,63.77084379247029,37.18374604335493,47.116162075080446,249.94264472305773,0,Running,0
2024-01-01 13:05:00,70.9295692262974,37.384270821243476,57.951864813858805,117.68778454246868,7,Running,1
2024-01-01 13:10:00,29.011003519391974,87.6049955921925,32.39903949117183,114.22127363815514,1,Running,1
2024-01-01 13:15:00,68.25730788894876,82.54374503457777,36.04838307066194,232.99739891080804,6,Pending,1
2024-01-01 13:20:00,39.422650617540256,61.51481640178875,57.94915133680597,5.395694689364639,8,Running,1
2024-01-01 13:25:00,60.584466447486356,66.20831003117908,81.2016895392617,266.1440265510717,1,Running,0
2024-01-01 13:30:00,60.68237686087158,55.57441779127183,62.23192092066618,476.43698335776065,0,Running,0
2024-01-01 13:35:00,52.86197472598068,49.37499071591067,69.8032900509192,78.19873404943566,4,Running,0
2024-01-01 13:40:00,17.223181604352664,88.66076609137487,40.67670663288281,287.0994651163261,9,Running,1
2024-01-01 13:45:00,76.82419964713904,29.420952764022655,34.05780515691262,480.9275656335839,4,Running,0
2024-01-01 13:50:00,35.66240519773886,51.383509228717095,46.79874202418358,430.40054760630846,0,Running,0
2024-01-01 13:55:00,24.92148083198834,45.84214309909065,71.49929800981715,425.33967807428877,8,Unknown,1
2024-01-01 14:00:00,13.262011324381113,57.36130401883613,46.94097492533891,411.10311526769834,2,Failed,1
2024-01-01 14:05:00,57.27143545505935,54.32239059088813,74.27077861529027,155.20277942203663,1,Running,0
2024-01-01 14:10:00,64.2051489473826,58.916714873831104,84.2140386486589,445.4177988021393,6,Running,1
2024-01-01 14:15:00,11.327026314228492,30.493923292024554,20.041866601123544,470.72883526535236,4,Running,0
2024-01-01 14:20:00,50.96744466394248,58.48561261349578,18.178710925859257,248.40041922622066,3,Running,0
2024-01-01 14:25:00,28.119662015835036,38.18141104154081,25.471279203935328,177.93095258246993,3,Running,0
2024-01-01 14:30:00,61.61382323275599,33.82485117411434,41.90587730140423,207.7002787873222,8,Running,1
2024-01-01 14:35:00,23.949314320399317,24.86256640896434,24.17295464018027,167.76901447380152,8,Running,1
2024-01-01 14:40:00,65.27501904819728,77.19894190671056,75.94651343331292,106.99680257024549,0,Failed,1
2024-01-01 14:45:00,40.93882770404299,52.058144064242,16.620237571894467,309.6057866561918,9,Pending,1
2024-01-01 14:50:00,84.93839909893876,66.99827624838187,37.10549014350758,281.73584623641614,6,Failed,1
2024-01-01 14:55:00,21.00167553167946,74.56950074785576,27.928624064594374,231.8299504485985,7,Running,1
2024-01-01 15:00:00,37.285308084020684,70.94874989851651,80.20775311102726,48.82684795573106,4,Running,0
2024-01-01 15:05:00,19.077881699247126,55.28755393172617,61.86367034230196,398.6495893882939,6,Succeeded,1
2024-01-01 15:10:00,83.97548946228503,49.092389671379735,78.84211795159621,88.29184781264381,7,Pending,1
2024-01-01 15:15:00,80.18714827047847,48.19699322304978,83.06300972172754,58.16645965462802,7,Running,1
2024-01-01 15:20:00,30.63533021721245,68.00365976975422,49.79687705741584,311.91262634599076,8,Failed,1
2024-01-01 15:25:00,62.79872368273432,57.1095766206405,31.402337563361836,199.92353625762385,4,Running,0
2024-01-01 15:30:00,75.37777601609727,83.6849185991383,28.56101503376125,30.844429200812407,1,Running,0
2024-01-01 15:35:00,54.41606492795699,85.6026488245034,30.60432031800884,178.42860912556804,5,Running,1
2024-01-01 15:40:00,52.37204626848052,32.792028350488884,64.6015315335402,386.1183957901964,0,Running,0
2024-01-01 15:45:00,29.348183272036135,30.217523865929422,17.83120096861005,308.0093534033317,9,Running,1
2024-01-01 15:50:00,17.44822142447194,67.28006945269996,18.59527511229004,182.0302254705114,5,Running,0
2024-01-01 15:55:00,81.77726063626613,42.591931104670955,57.5700059668205,96.71059102565945,2,Running,1
2024-01-01 16:00:00,82.03344457306643,21.392803907382415,59.94400027161846,316.2660147815819,2,Unknown,1
2024-01-01 16:05:00,60.64811658186144,86.64820020222163,61.5684047025722,443.89009517223127,6,Failed,1
2024-01-01 16:10:00,37.122383283896056,37.01755754328562,41.031635321201385,323.49008628994096,3,Running,0
2024-01-01 16:15:00,37.93676596901287,89.69604887643568,71.41614220999072,406.6390234704619,4,Running,1
2024-01-01 16:20:00,68.07645430961915,73.80758381586902,52.35372114086323,261.24239143863116,5,Running,0
2024-01-01 16:25:00,81.76882079620617,77.19901174336132,22.38259410065936,359.26758226377336,9,Pending,1
2024-01-01 16:30:00,80.96691394120938,35.109612184487034,70.79695149471416,448.2171601153978,5,Failed,1
2024-01-01 16:35:00,72.3900436686099,37.56458192126097,81.71474503893208,386.8163101510689,1,Pending,0
2024-01-01 16:40:00,61.36253169234302,59.09508153680493,19.20254191016511,455.01712274567467,2,Running,0
2024-01-01 16:45:00,16.731197199603905,32.90748894873966,42.39459370904059,216.13866145591385,0,Running,0
2024-01-01 16:50:00,22.9302971275691,42.90737695122742,49.126123138432334,452.20590730840127,2,Pending,0
2024-01-01 16:55:00,81.88433508216634,44.109685846085334,25.252953205482186,311.1620500063721,7,Pending,1
2024-01-01 17:00:00,58.514324772767196,31.972244993957307,75.7396263448014,435.1543342747651,3,Running,0
2024-01-01 17:05:00,10.735764129330372,35.388712504637056,34.89047514230308,20.648888688479865,1,Running,0
2024-01-01 17:10:00,18.11772342928257,79.14138815061924,69.81059779567121,329.2683385748545,3,Running,0
2024-01-01 17:15:00,63.08014152864446,32.539689091045126,61.96961374198212,424.13956436007146,6,Running,1
2024-01-01 17:20:00,10.404926707697495,22.134304388294186,56.86320757269164,87.92681478795667,8,Running,1
2024-01-01 17:25:00,22.86464411339989,67.20162069717038,28.449999408758806,331.23167979899665,4,Unknown,0
2024-01-01 17:30:00,53.89870314932689,93.19873395443375,30.4492464385634,412.6524023940991,4,Pending,1
2024-01-01 17:35:00,65.35161581541546,44.8410360967341,18.314388332259853,144.6867354466859,4,Running,0
2024-01-01 17:40:00,62.156900760208046,28.899177739718922,31.849870084758646,203.21791762528963,9,Running,1
2024-01-01 17:45:00,27.941544756844785,62.77904940256481,39.181052662235984,285.1893415311105,8,Running,1
2024-01-01 17:50:00,66.97433770780287,87.97656583217346,73.32017127036977,260.0646767533965,6,Running,1
2024-01-01 17:55:00,28.979926999744006,78.8046334871359,40.64748667003637,20.55550712553069,2,Running,0
2024-01-01 18:00:00,36.03197585274142,66.6886901309537,67.82352479359244,50.2373769446213,1,Succeeded,0
2024-01-01 18:05:00,69.71931240944193,43.62923724556995,45.76095969068413,51.1328230728763,8,Succeeded,1
2024-01-01 18:10:00,61.97063192377718,60.641012995716494,69.9407818395722,131.87168484408832,2,Running,0
2024-01-01 18:15:00,77.93787283953424,26.84336309781915,83.33901203059278,123.68619228842218,7,Running,1
2024-01-01 18:20:00,62.60903138402747,70.92090682105024,31.78890906403061,371.368969509613,3,Pending,0
2024-01-01 18:25:00,55.464688266837726,74.38220141732381,75.36391283747133,286.7994486220561,4,Running,0
2024-01-01 18:30:00,17.493981426247398,92.37737171824391,58.52768604140423,382.2240662379753,7,Running,1
2024-01-01 18:35:00,39.41726424475468,39.529801905880376,72.21059831120584,35.87813264802419,4,Pending,0
2024-01-01 18:40:00,31.216189414538036,21.3842314282267,60.61101315874637,243.12190449832872,9,Running,1
2024-01-01 18:45:00,29.519171470326686,60.9206348320363,44.67646550919051,162.56401405336945,1,Succeeded,0
2024-01-01 18:50:00,87.84084438019565,73.00928782976109,30.965245760925328,425.11971606711745,5,Running,1
2024-01-01 18:55:00,41.44781797334083,79.2805606912241,19.90246577318155,354.18678929804173,6,Running,1
2024-01-01 19:00:00,81.36372441416907,34.5304199768608,52.48628551225019,434.75997694257137,0,Running,1
2024-01-01 19:05:00,60.49109007978103,39.631465177776775,84.32282661688059,24.16713408062397,9,Unknown,1
2024-01-01 19:10:00,73.58490428333187,58.44431939504722,66.66292635099444,360.69092129373365,8,Running,1
2024-01-01 19:15:00,50.21096744841537,44.79506074775014,37.914187897931164,270.4641677276294,5,Unknown,0
2024-01-01 19:20:00,56.15231077010873,84.53836149405838,72.90433600607147,412.6750144787673,3,Succeeded,0
2024-01-01 19:25:00,49.401415505509114,55.53201153040402,68.82888001234846,254.07313487198468,1,Failed,1
2024-01-01 19:30:00,25.61943902384356,79.96839830765023,34.714505534741974,270.5643298730526,8,Running,1
2024-01-01 19:35:00,67.79616922092043,63.546482036176535,16.001524285596428,26.831923090090495,5,Running,0
2024-01-01 19:40:00,32.46178899526846,77.9817606212834,23.271384697376472,334.59290965294736,8,Unknown,1
2024-01-01 19:45:00,11.945277314516307,44.95047398977429,76.41143332184403,137.29679792691996,1,Succeeded,0
2024-01-01 19:50:00,61.63778367257343,82.35624664477334,73.55941247134102,10.827267167231424,4,Pending,0
2024-01-01 19:55:00,24.168854352563915,40.59292366632662,35.66463006148537,34.15214409050899,5,Running,0
2024-01-01 20:00:00,85.23668674823314,60.95741060024681,34.96367983990943,478.6855188740468,4,Running,1
2024-01-01 20:05:00,86.31428616020699,36.05053348804057,70.50054909717298,173.69256750034364,5,Failed,1
2024-01-01 20:10:00,83.18915121763588,55.6644891219645,80.64162289267955,434.16973868195834,2,Running,1
2024-01-01 20:15:00,39.61269602043555,43.86314071315273,69.539607975832,479.87893980055867,8,Running,1
2024-01-01 20:20:00,11.236529322309394,40.002757297791064,57.3905073921533,471.69032722982405,1,Running,0
2024-01-01 20:25:00,84.26548500701803,92.52387635210282,31.98699452322632,440.98089510901065,1,Running,1
2024-01-01 20:30:00,44.254731865385146,32.005557911504795,51.802353986668244,447.52711231818915,4,Failed,1
2024-01-01 20:35:00,87.33238552349357,79.04943780930464,31.345830101528524,145.2150141261348,9,Running,1
2024-01-01 20:40:00,87.08959816714022,93.81237196124111,71.56079940677415,76.58347523991878,2,Running,1
2024-01-01 20:45:00,78.24075643738881,21.492611280505837,42.08727556624161,319.9920184818739,1,Pending,0
2024-01-01 20:50:00,33.55591136556686,72.42705605315712,73.35880518958183,244.5646903425431,5,Succeeded,0
2024-01-01 20:55:00,40.807818288154024,38.96838541672153,41.71264525879077,50.27461262889035,5,Running,0
2024-01-01 21:00:00,78.09093372134855,23.036586824622834,72.69045836399239,339.093116695183,6,Running,1
2024-01-01 21:05:00,35.35376041250221,50.21671842174731,38.33224706156693,281.8671437349019,3,Running,0
2024-01-01 21:10:00,23.5594197348874,90.14133576281563,45.80928932323689,431.6706330044091,7,Running,1
2024-01-01 21:15:00,54.544100996668014,20.882382077524827,58.08418935398603,304.9827140485109,2,Unknown,0
2024-01-01 21:20:00,84.89238193286248,64.09142689473363,19.92013298209431,287.39914368115507,9,Running,1
2024-01-01 21:25:00,65.68238373399784,57.60473589464932,81.37449432708252,220.9351099429813,0,Running,0
2024-01-01 21:30:00,55.604893607149194,85.50381232782856,55.15240502866622,231.93074787454628,4,Running,1
2024-01-01 21:35:00,17.77411950166148,26.300128589046924,50.54740102835616,477.23623226257894,5,Running,0
2024-01-01 21:40:00,59.20057813593358,71.11445224149878,73.75757797839384,70.08455869071942,2,Failed,1
2024-01-01 21:45:00,89.20430800834106,71.00822738249579,75.60339109277793,223.6631904725114,1,Running,1
2024-01-01 21:50:00,21.20672121892192,70.18100126467124,51.55822831703112,328.25778972949456,2,Running,0
2024-01-01 21:55:00,51.46637218909894,90.67508712012777,79.90836280555462,217.0723121496094,2,Succeeded,1
